degree, numerator, denominator exponent
484, -52174606746283560843460386168874161419,137
485, 1846006928880264221616544526046120722279091281958803467408486373191345784988681179178177296846139294168696338508933344385836250702534864925931529312346016573702987413174607106191081248104925736411796673620090848965032256132180322978904110537704600278172797469777370615246834721605619465,963
486, 17729858674585062823211239465051661392687929264506020500100625230298856883492462128642703059,316
487, 331702849780757893327162375198274567469509765241922843936480738572892871474586479743048201393793555804988010180805481522317774581327550384962303772265546488099585603837335365982076330009820499286393614889244428936756117516977723031526294060478061036494604335385261497720854037984385759943,966
488, 41540083556121195,66
489, -6987185354422523696607938998370860395217610710020254617238063994049941228662535739701938158354288655024931275679478946905369276445506667157462668172673815961147671976852327760730960480556836219939844671528277893394586554297468023120013928317727772475355079302744036620749441359652716550383,971
490, -5807102745295916931844585608621027311023548576856194972419035131101728839035178477962769559507,323
491, -37187643540403839764815360968086438374572843008352507703234140475756628629275966186325480496064713286856426738171165156736950500404754488046723702036106924602502394008586677632948530916775521496017563591042240783489838585348032201718596545663720338172957732518807810514449198907530132602587,974
492, -228666210815659327016531684050620463455,137
493, -1606281076163829717283818163270936231725093739154300940324283153036931465015630123518391973884084171254000442224610606682960026268045833504032762368594045144012465539152445447106452611180731658540129897858316700412289656065778497407473122520918212581855994336791870998875806398469224923979463,978
494, 95058274136657247080526316587162433151251569044841819972988069372803652423514153277593274908339,326
495, -2637149989535938334435989227401010556508667944158713263764955767047468048000306858613188703721118477678525224094802584477485871547639128765439966065680555642157394843544290149659965617762873271183612507140589135848282362283841025702565297872925769729838721618228625867348084557855148118112037,981
496, 0,0
497, 826585362815137367072467875822810879286460634524207731551137021462972037927173502511317759190006176321152328060799782191465593838018847533568353811140644866081396701492625718784569304537288869338199714450853612385481517486691173830617639865827692630468931943570334497093082856667797693098112399,987
498, -3101661048578509853499645546042421153812310072504443685140355189685914798076332673652544799117,327
499, -1150858458988873767537808651620805874222055445522325055583419162744041282196231833120948977432063822979577752725180782087346461233523674219845036749773351761955346382111835836887396601149565967702077613070561318630727444536468262200627014048522964918582275365281313151074812350981828379789847369,990
500, 1079923678666303997123970063577913451185,140
501, 182424363735650277591230135701865895384180886489568091680438046298778207354371338753531103362529228997610781721315330734287843913115612340928770011716703330660901150393269935372728605492441137004958678095454739791493438963960996449950101305663663678548714316159609428118636843735320604582259190685,994
502, 1340349732620637181680102034327859089976393849448712104305050151004415033882993296144109971996915,330
503, 1113737154869489104080250513978483475939529059496455471830705790361471596605508323905723325029966655904192178198233573992664346366026085324037126482888853721923377244932058949480578912573807588985277561626651966577521278584609911572572761760466173570551460642077611562633813339008428368219880181563,997
504, 11977409548492247,64
505, 21314572883615093673115341078025991507096580463046881983454443392508303011280638116112599350195353526725380907592813949106590197149566205630025817520773946623059625340512001707254169258811649642342254897920056032104073938937140158535616840991951881438679176442349055866262847266911927250160828038375,1002
506, 21479421669488744581416308752254587424558332569060464308941181006125371801148561895868300594055387,334
507, 44363225389437639881741344911748066350286151579438936544027795832027984403160421846535016288349917067689901894498792156761029684906669309307345032577930580843645211800927175314932287527900265335527648423917104135278222927381489209012040014678607182362017899919951320394610248524031579682631643148811,1005
508, 15065810780164419895648312845916786329837,144
509, 4544545664800978727596662010105269242436112302938165884485080590911506597874338322192447016972453067334828575532743529495427266766036762454739254414340377432750318845068334095153261846465295221659681494597901434966473684716356045300011418947916383210988741191767456847387444331910400243112717925413315,1009
510, 1998782939929730229948547555289823467545178779618097098422445281836805068237034744294945166313397,332
511, 52170148057788146644047661369204240644899920197522356679090090162367978529501770861009107152258762580711960798833644590104442294522537358485643894275133181797968575606529368976873623280898629957324286001718022598733318832507414269162711437658532787062833000399963726040966942528657417403499878562996177,1012
512,1,9
513, 65388710662832163895071196783291037361905106371722176709054104621858632489477187213580373794510305166004834456253955630867730841649816211868676635436034252384155721631098710250107509893796538804930084929657926094254425039631332287166099748961705769963950145629235501448899201170238430785840148453037604643,1023
514, 336541875940922071638022535247485452901152432102149920366845932245191895863520987713450794004446643,338
515, 1016857889671238816520312998936310932356545786818037110516302716047076719747184045363691165010495042254520433598215061101016478763877293180886157182748177990677942998680557011986749341137027908063083857416600881667655457571892116224100362787508267566162896363787085240288527516974205500723202665611175405091,1026
516, 20766021216431380506608862805880388020385,145
517, 1109891770773563944742576182479853493013184834886472139422744857202557477099977305972942711035707174799387912037625863666608834686751104849937440000537057696558373130698083122667961204721386115928633498876067786525844902615683991318721433139447970711000115590058131705187072194737896842491089355964206382989,1030
518, 5136626467101788064066703163134724088947194065301842012364404224915509485454715397588902355034716563,341
519, 81299101901522031310951429388456982955886076335309063971502009778384788900644760685731275294352521908818876565609525547272550660007067626320109956016858945928982199724601412232467191528015924210586633659143526507678384390827963318754438118977808498022882280423586800807509859204581166730085096781980779724435,1033
520,-4278934684877759,67
521, 835242440875924997911767345128920737094943959038534212559001630556459869920939463641971315336504879981786701427783523746867655408845983200410985843147993925153111104339377472204061159059002287366584822118255758074027322269328996701203443699687090729113899619567560705823552799831300610312864659351399132508465,1038
522, 88465531290430856954197361525975282274250027725220292451673920167527399166538160209423599016099567,342
523, -12069751726175287832224656837351058728789957002814352411024698499079708166870304620423120151155820967604174576473391958750497586158503927019386132142073659590509596959404646989851860833699602762745367310920048850862229978582500974817426497274884002154934032988926474808439820765236797641570565536563418095421163,1041
524, 1467522025243636900147625087400127964053,146
525, 229869699547712490451930001128455371775700489203637821315489871381911874648788716900514080519445158284343293139369352675091926231474602996530327203999760523124725076158061305896211819845134515586063897344182104713788133734559928592507584102432107925586270177266886042011405279416965722979869266033332116576798705,1045
526, 87226712503460940010196406520451328715722599105056566918561819720972462790736240509902644533502081675,345
527, 2871990265918921902466080115432903961662939947361355722976303965161084375079787709384342863850479008336365226579287460336678457711051681823986682664575461286501687380614110096112303139475607115026164507382002438848172696379676966318865675809790137202824815107938097163274102421879806790280113789789343315889143123,1048
528,17678835,36
529, 91343366983967199644870077041053727134472539535460590802572028588998199288663949829573234576169294112305600510185076531845199113425421775634571562030961449803386896153129296705942800316913438143914402173461374220153414256603137980589134928781017098920061890227410028051178773227912902414150771932444443087691086649,1054
530, 1062220158945913340263288671227050751015582143112220667160042417667439026443359564144997755419829320817,350
531, 425235112996303301205183681933368763855429011935103889198120143061628782359983838806426336962969458262561186620748123681786575128388005508170140737632501478190124518767119301596841972773970332478823563015557654450609958687185346120061880229537937101779552744204742212336892095228118970787673444178978413660727860513,1057
532, 77266155465526360799208635124139548377589,146
533, 32214545216853356506489278064213083750155438357532293141392564826783252599749022764951216303643029384239533720899413501705527561665628875896831729616676856335972923284114433589886463529271589254807647214683144256545260985505663729590364258328794346341553548123876499724759734739726068457794205955437136519440901591187,1061
534, 361108160279187248493053325492726279948012147639429636201326737292623190956933111046426341223982160619,348
535, 68408391990129104524479618746606622540832108838761113710107634155292830160469673826695483085008251587503450215521456927086272155578613883982034428020830608202792545119765841329380888862244761690421974932824295926471129836857945830290286710787335445243064731708788371445266507453294967162862716410657558915658181904645,1064
536,101278798396074281,67
537, -701784103057910386995111598792440764276562222077532755198678838668872459655007292582617258339086467711483413412703391842514908847390145474503377793740846089249573875223724671006059997895131324297367216506395394360441896004891095058045712420119531157665934108165132180233083318023327168271396673787163836766006015558227,1069
538, -9954740063597276956069014414921575340582511233220599555997440481471535842512592072939303953406985220687,354
539, 22299346665775844297252096034637465003791330249692511396615417496454744046553502838998285597814007943467087058632391196783227698166923866673810053713846226661884668937336462170566542660831574772899427118482343203193841138831381684067379203212357421375656347202065252959117263400812806073378379961583632815707653941678153,1072
540, 1411688830987981284478525044881814832911795,152
541, 242680225656031185964110437251796963192715091330507138983104485777086607995172339277373939566728587096817940055180182395029872538452577081817799740156545140940851253870676875917242743454490183723556333954624438683477828723680626625254817828385287944233580513641366996644691592889280826363308209868149783736466695733332121,1076
542, 246300284428410968614622379977014399349619960633325053453258976850149908120480127710589202135550829237947,357
543, 4967418009041400287631864609518490765514564625042663319654048591762351464252147357889166778711530007008360331658969052921135475703749487322063782771324053869969331243939122923527556197995374697013491541172083561715398513244435872986277889142897831441649983835182427870616295315616515769886893880779875054011584339870740531,1079
544,0,0
545, 124951839441163344222596975334611127910450116644413154666841208956715946785573753474528063206407926601629503822755757288451934596959213867384442490080107431967035554444545398174042580074365592922439484300026067464498334728884790209178652776986860397354874539666113695383401901463125194523233431210454289733545582014577729209,1086
546, 256564936484706762887838209498266228916771216671848650961369036920079128194455814510740047007202363829739,358
547, 444981759076100164224279205710288386503993226130963026601822696350703847652704003933337404571777319899767807383242437866195053133009466945971055853789592750629602552424224634346209388916215860182790866488537612219747403614004212904017440663948238777498909195929235125733198456610071971246520619367585794522027783568609836809,1089
548, 2122377625749469630722492007005063094584451,152
549, 46330417883051393013319832016245131300349978973992315103704006858866944519648633020611983817806182384871615543173686655474421377431426198569690877802855584456502040175973739157908308326792860850202144464143742079723041850703708573345486756006785913321302428484911743068431691403819026728156114296370670890771928219946854679151,1093
550, 1068586763987152854917293559250138999450288813711276300323693323173305520099136184611682128904527144231739,361
551, -123663059039187462869871127378291613153161539776474884968781367243499063166069944056109608205014831192755151420512087855935005939353849247692413682558222855781779614479942179649147671096066114578245133531351325753242741063073206132264753901260117708421508178223607594393707489679955953016285571869942781825319731502439246862687,1096
552,-596419892504307131,70
553, -8732093850716101922072755942944323575536373748248817526335902351379808609414919261312007708220840643327482415109236072913984184280435195137840971457403431018830868154910468251643186332276540117582560492368405787971734372353767093176955961377406448070852418490802991748044576609895330649070105876722878773100317789979609244837969,1101
554, -18372165031073279710189655951462076050492818292892370118189872345519330022539840322161058338162611800317071,365
555, -24442054403476303789945774828071629774479732166486349493796307430562450974376812182904758074648510283022907170531484043020717607284085330677805906458053053257242401145689377800855244825093240580415752661164234495305648734905746900812848660089211175003023758412712648945215763852414898945492128140303991890419661170878937922130949,1104
556, 25444323541846107722672142305936270798206121,155
557, 3641226636266117469892300150579424870634024086828859872001039301499096676910835904857475364189913283931792598720638791610123838601960419517353992109476123932550552171908604255905991929582255553059428391374098163930523707325421063620912899361957438430926112305385556575216475490189728013203137094355134792683091380064260286194546903,1108
558, 2066684372863060411249369323725996536834518560663648714271401501667686731743235021297256487221679035982771,362
559, -6225155646221939767665911385038189526286132159014373443978542317170381734826487739061734435050245797627626954776205871723700673399095719492595479973869432367068968595742949093404679467043032761092001211923069052895477724367520440029175654516813008397013163604944921888002248201099187032232583992656264902248249725055013943733880907,1111
560,41250615,37
561, 293132764419370981566072821521818034438950015980054163231707666928067512822999625971613965379554971590484082211523760356021702265713003623082914630759354049194185941594950679802263617607031307335203479449975912036106911472340690939023967727341182729306555975139254537965103323364626639680831632111610854384745012362917407969815992277,1117
562, 290736743296899694393005634654592952632640872584572520772089157472511403729763873261041376442924374855982873,369
563, 12937212876900519832170181211507531953961789646794229586706378562176768283812548867729387814974098688570194502951888586246996098467944829193171994772637714692626339227527824246400907904985453484784392091253691100237663535044351775747407287227843873006262425860438081838843426724237031867603872618885655735331765011623784512024175357741,1120
564, 1164095292812260369154235123869647532695555781,160
565, 44621787473904756764474744697247087791938549473862466833649719459526946465535566814767892679256716703961148965332465280673280129986125929213113548495225819320375793187094860283006838175435761620661952681793663522780893506815249946441102712770824590880495079146285318590508517221539771001078622922857298595667178942975844817375726086975,1124
566, 1527766251843098619902378263721762100886240269431816449724822979303367932209588242030450153394082554338369893,372
567, 143269362915725673454869235275580121861522385968869807971378193160418814116877908849214931616360772585331887047427098432519430988849540655401010669954372768404761785293001963340389958646688939725419036966201302316389256327591162890728061958475832965861196380357185160076910292145344055662961580772726471229448036177127843872950146616681,1127
568,1908696783757679237,72
569, 46048277775304990555797793410964606501308829512982312622554057211932138367995758652243533178989260228742063977487533406982554549998035671568617363271742286272034611397518402445261036789724080259513922868649736706644069024123963610116385793491021949168870467032216272977735789400025342361999722564534485952049140030553359081134681618010933,1132
570, 11757783171560433120782504778003500730734230961345658117193613187635998778313668653227116901675811830983719657,373
571, 571921502889586386536099957103962947873305487856911667242921086704113556577135922495942663177837122025657505362650894847207634798258658400328494637178803760112969133059623619159682134792232255935342272173374042689921263110120645624006436079460869993105153349875231066562494099331477493252617446051034637680869219787768870678200355578355137,1135
572, 454684109061070320942234519318299581185950049,158
573, 1124511476208908591119101420058582979767217105322405084092270423770156841901628045061610189245399131403440789986457065502545368024766381931338822721315230480314661350989553153498469866192641186197651633863043917406985408417278901231730709380264575092130676277303474955718928559830810783916137281847892087716891569092913624067836312183026617,1139
574, 63553250475130637295774781637249073447391190457195469313287760332000715424947678300905931133584188087650785037,376
575, 53836687491095252452800250340731880763168153578374546771540196019776647867433751740819594568286672503984763003653444175740249533414815757423843440332394411010748568362904854673430744876987805943943230476758458289455373881709416018144161207006834319731072818431536682926980674593428142158322067970294004816469701082189279767263324030752366051,1142
576,0,0
577, 2273523832980296043707003368389688214067983190626866021759385854599205304878958291342675750754213186619047200404268453025682478534628626147600019812410118103617650297323928463831554728047715793661300947615589512337115276024007385418249867038251848799706045158297644799207583946827261703011159305979856174391226209593717120336609141537878535025,1150
578, 15888193681752479211373626933518365815663220356512780344697507857917054787187665934910158881706632546917631195143,383
579, 3204399970059985246231914259020118665138343855729603878857124484447208848656560992674008045653065899317446891487196523446463888830059767217321267577598670357031463270270982257191277669093848984551373321958569038207473169909052029929922213533675825389191709750376811943642269916187480453836725818054843346408803393442998305919473049372721561617,1153
580, -1012324322926404089384044961672867976704783987,161
581, 410492367568749966343876561279641795678797659033823131423375693295569428057715092604702894899314441521144987656120664991437064390566879672087104528274948733194097356054029428115320144412641191494143610016816566352384075334418844307259553450210217686673495789267753310153697045393708966411681058462979831021252663740893186025917887119085866716239,1157
582, -29624467617304637391983628781109508653023800066436110918120917475511726570562392203219074412467390888029227653,379
583, -3856729676227687181950922073029855152447229854660990208820704775579921258986861803343591548999462977806540486659105923796566393068279848297244654434626644716764981967243101417772270680549479591301444787673258072000873396425826390848733016759720867662940045105976647118587841883707511765522938761104838651267363367664745254386321951977338805173135,1160
584,1915951410410789815,73
585, 16907801031691869053321234215366242653942338127098710623920767953631817293665772438288790451434400430057180345668486836563039519677598378106071295138514222260716353323642711030922974786569319523862272868329003191058441620661161065187424572797722002861588498020624246080075997726746349877804238579161912652488865423254702177351994099377128632868131,1165
586, 102090390305638080991450942470077119035351418379729885964974623319807560806687394327718459208766920843156055789703,387
587, 2508888986342906169105377609853496394355891881573616378431021521431427849132751143058400103314908245532190451345128181046900402256191667091045511046177272300403648696749076782241506377223563485383888983575403834709216554938527127997314268715931027878676573303465022298614471795060482503993982985175306344872653023691733427887774050249204429018450159,1168
588, 1383564500077531817560431958365831888993628779,162
589, 27525770546027754150243697145570497958027619116888163819859231290759561974795253961528397211415689702529591614711457723897875334843633978723743880811075181492065540594768744245691122601685418514604412729725788359241284404885246267273619238390918900981094373920053074493580204018831186477337669892205555041278194778403644985472964650325678691117388659,1172
590, 620368906720140319888886730161056413964003787898649908561511429780953110442532262127284825205903117297323186953441,390
591, -136840393434504214682689047679120696856151292453215292513764682513672124831719145277397373617623395609390150113140018412221615378971426717664703776062826750493772371113917505853037272385811480498925838184447261690887589755306907850473968590257081901252121430611604218970086837509270844412386924292092865203276012118338903349553286733194132460837059655,1175
592,20800395,37
593, 17743398113429138049787385543296808817182066315658752136061602875998915797489567502816307901140393608066308746638022953974616471660406040580331473782057073229607352692305789036825232138211361043117039244044291844702355620985335580080666686697947717764193375658376734288603367273720735256847861357684305247417628546735864516647443762484898544406094793327,1181
594, 679692259812526703320633239626673953016024465468691680736537999168181846322714265449512374372872326266405544243169,391
595, 51591955457394403207874916460588293293821564035289841965763469778426077487784152251508809080193214430732803357874237388594242971615336510893777406836993060556007332180979955640840823916053522880984819232437561688955093155569170574317262161443456163305760567556467352219844115777379805338929403144691084119544076889708831275622702916341021220553162680615,1184
596, 215598683224538150494730956462095053605131745643,168
597, 620781193730122131715779377238327295187238438984986361560561541181259156916012424588562535906899165566862513409882261996200827008473987512636646646088081947595928121669305837326960768960501485162597241284338410007573150861598946145218195662894240082988017590911625561443626335660320855153649777831467931742985061195975894463078320651670710869607755614197,1188
598, 2128940694591977759726017118618227965316973983982441019787110936289483178454318742340626587032850873521150171729633,394
599, 22897544671810089044506018088032585770312242822728075423214482662891492070592172867932734507849164189445234873439155182815775118154827060825248340748896619386734192095499973827803406843915448225455308510458539013569115438480158076782173904681143028281519955753428778926508434963373408697599151047363015463275309233039202881149113862072187051341624481376723,1191
600,16381432661006457547,75
601, 240113234454348532480856747363385771234997991104644657913684754310860366009905880072121838601867901658937014187485843743981738629126000117054860727958756203620394603758183895517892241863893475482811352460595150545158916195187001337883127533380507192906131407308057335031879715709554137776167052497583462778131038466613002562715541421243314105535929920698531,1196
602, 437167166902039438483382151558052031515403208612392373867007218099923625704376512972611027589118113269616541826153541,398
603, 2180617006290262078115607779642182725716586409896970189483619002545608758876428797133997273541086069088769211235681706666026382645574776762063680299567630215501141870017650505029016507710579784567922798278598458611763487654487177198273528560916837868873925816750963985054467555334683454424198895393481773546127043230516253120002780985527199771641875219994535,1199
604, -43423523958641120864249655437618268572370346963,167
605, 21348015367548382269824043530909668388367029469945441622954995227709262962171073309908007222605959553205745734290589585177415487364919949823769246661338258163765431138723597452514813756107482014548692120150016175081674684143832173234787620064394680660738062758131866536187810984146909179946188595575192578877729716500994979605472960063875256301837940894150663,1203
606, 17103332930088821106524766688321452273229359349029451438878634171331359988038734290890950301529139815145993020602317,396
607, -431335588551369056382913119829717394476428423070918127462446196614233227488678269308597746634810447476404542290204651428891367440896851049244643117689507204805900112202577224557446157918935464218825201951679859578900942680277819186922692263365780016885824559812458883747344432098304999084671713759889145388862521116981910948041396059123186973775774345778220531,1206
608,0,0
609, 19578485176648715855940386305756489664337101150771518443681465330132793622193094130560952060872541962724656773887275256091634831983187874428828209615005189502901444751805843234377015457474835663641675801433278245139057383831759067079841980837376515507700946901803267028898660734086564837861089451925864315517082800445198880112092400406307893525628974902214073549,1213
610, -2594482412764074229881356849346125747767164226870627021862886450568939849308974965371060045324846871181073655479789715,402
611, -47186065889990538300304120354414845255234213103445045405745861579582132674149175958467780107174834183856265789833324188797202962046420446536511664013053524055509877590608246865451852763342408069380028015165661086666273907021216123673559922324398263371837920506861145283176999345696375188145110638323001001657989027646137346238440707566524519496686199286494175619,1216
612, 46883058049477989757056920515182965888908960475,171
613, -1425547220167132162324073831323773205375040064199609615750918936108367083256854204361471594890737625867154556101888762808917342377985979567989371899133117953821345134794773099397778365760000479109673877700108279690725276282652137823285625618462063966847602295565579969826731075963301269211170298071090338015069795190013304066742898369262427254581988838133225198101,1220
614, -1832861510114420157471999287339127200821197404803184488076976820933037118829156755363596679765101317211626957501251739,405
615, -10286980308669964660749460691524171559596717318561059426551827865354242523498382656626864690624158355442915975908539279894540113038064819012591244211306358968799542595268575750194235659937386766690683141212954514985792790858623600236182093625282854720263723986884791912739433565097230641850154095932248772415472167894948678551148300859005713611485178113042690179515,1223
616, -77523931132495046815,82
617, 1470827270269368745592264035053694729069653657608005515308707865970838715975800300915637723245951507485899835034720479058828867517218696036521732533587591437739224785502949833118684856377049458582392333026067444529374159990220544083496967426324530550103049084279295399465937628852740184138581201865234257356414288670087878027531066038812608529800215748431723441044307,1228
618, 19819803808012104859628723346794153713556641124075484398215036822390460690159533699194204674387058798195649959346063497,406
619, -2089570826314703958654966587857035462672262427603554910068698974394004447262779864130826682628912379338123503771198748183860643539104557290747115456822902900214310580243432588962694637261223728670003049947255068122207289930541298827703582610097551566910330427035783490119572002036508907761580221873576531401128917639194953837509592162278700553652088463333514185838641,1231
620, 16252030890500015696695128252359168045367697915365,175
621, -107851395648087052766454627369081410255603128856238597860006592588455941239353263176215226598838722444356111151986350409833790406617893460769648427367209905789218566073150083271504104729401069198479927188819259623659460358215682660162163972592393799913782962727042065441746489202185861760105969803581169697873140683483108039703403747531027303878058971086352024319781653,1235
622, -651653593467306967124062408010519339486685432089890935548780240916127557810294931425837220659957688731287632984341967187,409
623, 1184540504752202811124402037938753287739909827432365525231635729164097403455288824129256979374900285952851026027881639021073176228306977840402004477799159829937681535799285305338749170092690311518009699554922537119002462328764280526948047455351277814024186629386019579087511702521525039318174319795242221990659720783417548862932771948523660705538804430209151302764610065,1238
624,352218435,40
625, 15182625793212509083289064184302040197922929413561288110442216386648667521978798993053307977195970175377615211065222165500646110858236142097549302902516172369123170994632248974439659787129527571284184303354773285798407342075523371913895471274972747218175720934981165790282873115681559349457089898883697856320363918455020613241404684418008556783696900191177427784972959317,1244
626, 15201733606792683194379033930844960501466848643728066217136935345161200843530724572519823261703930373960184537776324726721,414
627, 1026813677767812757432163761464872750575155600257549269912690629730508586700172489624540699879517379039332580329978222517255395037979660587525586864765139792036295639894686514332658221546178832464918417397872471160050379211081151467099650457024905265779727513239532203002728478286087766546892374188148602252288268944322999969232620810613387292807422036880439657263807700429,1247
628, 16454443829081162093577391388061660898739525865205,176
629, 5854264545683657795040724027696059815997980703187698550370724414339202110359232588658107805151572320595537500594746860190336899005665386540359363746290882648643923336541258899447701277244006991545161093869048641271801461303058151338143767257091652813095205278949051841786523126290688739568949094658924373157732426738148760292231013148476346344223101226224081144734120528175,1251
630, 4606135566087154931389762447263377547836595314196200026595676831330006986337897064841194281963881876525134281507706918441,412
631, 292204378460106811181098135348372180599310655606478119456863604222883035660415716595210959172844440314632920178029137343942753861831445035785364963206110845675073837793567778988535513165575603158352220571302392192698874532622383188377444124506939605297544682196787011049704904942867265527530749291922876506468156528154424385746583206004668585269449412211145052167264680502617,1254
632, 8064236968388115701133,83
633, 4996131977474186074528368289868766434072951940927850573639587221056494531331197909969604875044234258817714447301591989547126250968229774748854337764050190513958707048457184608731638225360400352345327448724700157824261897575921626970126060642576945152638019011207111938295993121233123140106826138550587233439330861735536262285838975582398269979215307808074306951517865184710733,1259
634, 526756595257642460100862127935723983399370560599155220920480582343045382933748591020819130636669665543009182449564125084481,418
635, 46755620917720051457615155946156328197925789299780010232310670400545702346418274960441017601732254010233864992781673429129900901205185366829611171380695893749845042776736753600269542641064237162515745280118034201230102212145772498636221135144967880360352327047074465677684758041094231460581815558701570611869237404233103962091620193040883207778142179488577437496217563314288537,1262
636, 48368029397563638785161835915109122445651747752345,177
637, 974206308571259242975214493612370889172051990877284142143956951458737105830641894665870065870549513841547130696671201710748054805041105744928439642434955486925351159563974529519367475681178699566337514741355866682652757891680894785550197705194744879534357649043106683183311087734767849390194942205862114675319626246260994053657243599740149076111940465768018346197678918832948769,1266
638, 6615349729078538386647938659835475845732589110619321121833775992792376040558496110166466557516686720829837240726257786965795,421
639, 6677757679278007354439073958718218526277109435583916437328609262372896683022240556763687164694815293222405757571659875187160830806892787243978842349954082356870780995481147904213515112775887222480590601156692201959895884801787806036801229580602441538844565077982465769598254545840384962914905902019599680330609407756407135074149271611525695670975305084393946028246361858548759419,1269
640,0,0
641, 1387830012114333003616696754256804928586010199035121126534255153857810611135394544184431641261195951145464973298680925733702366195138535764581081076169187802292902225647402434149876952022421250806432977144107683853277149715710014893576444298089702741148034209959335396555337473143437202913864662988141327418948695308387588410046081231906818704986050263139718756448009724443915697229,1278
642, 1080159386491806019026417782159001721381364460897196061010926018238487082814301689841678522345614156463606427517317547551187,422
643, -12458967942645340223747563490144477537418453062567592926108599948508642493104569486966016448190640328360532376367305509255150209094159692090454150480696664965439549708459106799322045957417928968265331886128644905236835242689445643744703719886180363667933393025650215493739434423244220065126339787671703728162383132971596832315579966858818536955593940674891721849852464679811792291955,1281
644, 58505188379862824562703482704716584164559304165931,177
645, 405494194966955921990585626992168646166072228450809680730684077810525527208121801893624746406981635530000052122794004094740659655051845404005114274935945901862471759508694169338926586456080175631075980589889780457407968204974089353583160087307752782056008186915169285215229708408523738707636972748355610075333119036865037163438039624141326342831092091670244661541527969919081323572963,1285
646, 22358183367477414547909431446328682038734937061898434605715269090920667470475144042282397635644718051670340919721898482699235,425
647, -301974654742601076643082667548909486660694616491178909888813952312278423883479156309153316169393574450036345976290140439569997306114891539984723648463474398860543793355215329487578891862287353525679076564876756055783151171766280605659613789484480835403497551648949899663852870194278554707610826218947191136542975723599226079321764785658205943213605396172643879972922624606959897369411,1288
648, 2022638842987204662595,84
649, 40832191619966963232411978358720398004964907640862631299388548101470049490715793472017879144917619505562052731398473780693565316732335162135600095982390682995095213261920054528473190453544548798359789728986961535323966290154596350571266192392456618389352686674286684910340342233296445858401993642653132458346887079080052772472046639407825037182597313996477187491848971858598272811319759,1293
650, -76074733846494422686114451334984006212513919424220894132770626023002041494552408859474022143907182710464918342664478042164051,429
651, 450199382264817860547572948729017178804180728952374490264502335185449678935104011227755368372911271344604747235713564777308904669952161325987855811826786601720548715714371823833734834011357871836177694963221074994269850242589247555987069098031695303573480330683347969474517079428408536466751825504250922968988564384664459136068209925916214993486116037184201514063416855786693765938220203,1296
652, 7804410096973541297846178124135306322643423932745715,183
653, 6824879196465759283907811572843174571543873101177428133753093657949880039127545901526832089168168757554802179457671868319757473855314410908606623529685666796236300018001162497476323986163961534302466346713477145080516304948350069234371022488189476713415993620718195247069862826318389152700929713884182303916112438887506504370515757872314613055811819927556238421331066126020135932280880559,1300
654, -2878076890105598876433935939545704287030684288235242834569801753428470351376764869852041944814301928097794826752871641035013,424
655, -22721947557526237642254357240909680394628808631814495017680599769881542539209196397674940686206231667564377032175444139037590486493272984608393216637239439044317795499020920190798919109937446828820367234240720488775956222026031487028612277543784270244142603504089290570398023196682356326139766910582978043693012013244545763411309327746357221208199651169394472164469697048433087885469343667,1303
656,1073733265,42
657, 571806940724638968265829271312116086331306852494369763022303681183880778265727755848178559973435733528443189007431907160119862384435738746928451707187997407059461255081800971352233288483427209835642035262999667245098065175688039591640502570067794082662611760258510426929880459774373731644340940851549565493934701792517031950548230452654471677342498703266710711431813696921794392948170527919,1309
658, 3995102866735998082240582802855460641913316058116424950493383518144580600200723452986110458818324624811887011755147694091819573,433
659, 75075132329315513972314962499405573324546802281821991200566222066969364594585760819733616514441912974419879874702564907469864630634302507148212911489798098365247027220859410360333154218298760169389875615157520602007440029615335111972051680555058084069676130121543997519534051635602764765026196501702210928149620019457612503880695479785330903200448600616522040031018332706752897973634547301319,1312
660, 1186069211077426896957895927471885667072023583480305,181
661, 153867165611695006950925450156632344368618765205693009224200815838302818987885994354665388129937172298313358633800656306881669901466348311904049506439019699699420272374261898774501471503309609574721299736101598382597812469925689957701686341817468954726827237219658065684739706517454139123054478211947404991074470151190624852969349596650177160807824657357714834333553769683349223508538252506117,1316
662, 96638245039279807674853924310486036971221175501602367502234743799752069814209338226657018517544028108033366963665466787781212073,436
663, 3815917281009957016924617813892480733694565092679298375437660844889928546393119519983205343762457086050559488988302517193623654619928873046405454752077548629239454562868629502635455731869910283785489018127886320410748677070207520288384219556866395827477565454177702819367312518773360329386727231002586954000787704196122797292462498913722125793185516903574308914845801964332674362375801117661539,1319
664, 6461943039172752298359,87
665, 121275175582376010161350500517597467405061907022372801736577001210093959439352658329595723615572843281000424777541825593608801572773843340848144440236303175530865959996563724564180857415329718000391217863319107020202257898277994776532516167894421702046063087768787437117611614645775753460088342216052428571403214814608127004825679195767356411123051453351149577075640571076752405546778603581821931,1324
666, 125962853141451650612325625503891770717405198012673978025006837315032728387764726443135296757220286189380483452291486512309741533,437
667, 419956036518842145817156997346334473112689631936170422337212265075178585438149585681960683784781394405913147142757007174317488501964605803009359131739464422707731246635505343277698506280070059662578690643694120571397679950563274469231683832213723706675783110522323936161341940591746702975856033910696851970109806496365243560983360301114962239535887517928480282895446414576837760800557928512085551,1327
668, 32127890725648148411850993329042317530565754795215109,186
